Order_ID,Order_Date,Customer_Location,Latitude,Longitude,Product_Category,Quantity,Unit_Price,Vendor_Name,Shipping_Mode,Shipping_Cost,Actual_Shipping_Days,Planned_Lead_Time,Delivery_Status,Risk_Score
CS-2024-1487,2024-12-26,Jakarta,-6.2088,106.8456,Automotive,47,1010371,CV Bahari Persada,Air,735000,6,3,Late,39
CS-2024-1488,2024-12-03,Banjarmasin,-3.3194,114.5908,Medical Supplies,17,21129042,CV Samudera Jaya,Truck,235000,7,5,Late,41
CS-2024-1489,2024-01-17,Denpasar,-8.6705,115.2126,Industrial Parts,28,2261394,PT Khatulistiwa Trans Express,Truck,290000,6,6,On Time,4
CS-2024-1490,2024-08-08,Jakarta,-6.2088,106.8456,Consumer Goods,22,37795051,PT Jaya Nusantara Logistik,Air,610000,3,3,On Time,0
CS-2024-1491,2024-10-22,Jakarta,-6.2088,106.8456,Automotive,48,9148350,PT Trans Khatulistiwa,Truck,390000,3,3,On Time,0
CS-2024-1492,2024-09-21,Medan,3.5952,98.6722,Consumer Goods,21,29853523,PT Khatulistiwa Trans Express,Air,605000,5,5,On Time,5
CS-2024-1493,2024-10-22,Surabaya,-7.2575,112.7521,Automotive,11,42598623,CV Bahari Persada,Sea,155000,1,1,On Time,0
CS-2024-1494,2024-02-17,Jakarta,-6.2088,106.8456,Industrial Parts,40,2220686,PT Jaya Nusantara Logistik,Air,700000,3,3,On Time,0
CS-2024-1495,2024-01-15,Jayapura,-2.533,140.7181,Industrial Parts,50,38872434,PT Jaya Nusantara Logistik,Air,750000,15,15,On Time,17
CS-2024-1496,2024-11-20,Jakarta,-6.2088,106.8456,Medical Supplies,39,13019505,PT Khatulistiwa Trans Express,Sea,295000,1,1,On Time,3
CS-2024-1497,2024-05-05,Banjarmasin,-3.3194,114.5908,Automotive,46,17980498,PT Trans Khatulistiwa,Air,730000,6,6,On Time,0
CS-2024-1498,2024-11-17,Medan,3.5952,98.6722,Industrial Parts,138,43341397,CV Persada Cargo,Air,1190000,6,4,Late,56
CS-2024-1499,2024-03-13,Denpasar,-8.6705,115.2126,Medical Supplies,54,18082164,PT Khatulistiwa Trans Express,Air,770000,4,4,On Time,0
CS-2024-1500,2024-04-16,Morotai,2.3271,128.49,Automotive,56,7255964,CV Bahari Persada,Truck,430000,10,10,On Time,17
CS-2024-1501,2024-11-16,Jayapura,-2.533,140.7181,Industrial Parts,56,14612723,PT Trans Khatulistiwa,Truck,430000,13,13,On Time,20
CS-2024-1502,2024-08-18,Surabaya,-7.2575,112.7521,Consumer Goods,22,12566605,CV Bahari Persada,Air,610000,1,1,On Time,5
CS-2024-1503,2024-11-06,Jakarta,-6.2088,106.8456,Industrial Parts,40,8365637,CV Bahari Persada,Truck,350000,2,2,On Time,4
CS-2024-1504,2024-10-06,Palembang,-2.9761,104.7754,Industrial Parts,95,11129256,CV Persada Cargo,Sea,575000,9,6,Late,64
CS-2024-1505,2024-01-16,Surabaya,-7.2575,112.7521,Industrial Parts,126,35262050,CV Persada Cargo,Air,1130000,3,1,Late,58
CS-2024-1506,2024-01-16,Morotai,2.3271,128.49,Medical Supplies,32,9798941,CV Bahari Persada,Air,660000,10,10,On Time,12
CS-2024-1507,2024-05-17,Morotai,2.3271,128.49,Medical Supplies,46,32817942,CV Bahari Persada,Air,730000,10,10,On Time,18
CS-2024-1508,2024-11-29,Jayapura,-2.533,140.7181,Medical Supplies,38,31842775,PT Trans Khatulistiwa,Truck,340000,13,13,On Time,16
CS-2024-1509,2024-04-08,Medan,3.5952,98.6722,Medical Supplies,29,12107116,PT Khatulistiwa Trans Express,Sea,245000,6,6,On Time,0
CS-2024-1510,2024-10-25,Makassar,-5.1476,119.4327,Medical Supplies,20,11616792,CV Samudera Jaya,Air,600000,7,7,On Time,2
CS-2024-1511,2024-08-04,Makassar,-5.1476,119.4327,Medical Supplies,134,21890862,CV Persada Cargo,Air,1170000,10,7,Late,64
CS-2024-1512,2024-06-29,Jakarta,-6.2088,106.8456,Medical Supplies,27,42959675,CV Samudera Jaya,Air,635000,2,2,On Time,0
CS-2024-1513,2024-09-18,Bandung,-6.9175,107.6191,Medical Supplies,46,39884128,PT Jaya Nusantara Logistik,Truck,380000,3,3,On Time,5
CS-2024-1514,2024-09-28,Makassar,-5.1476,119.4327,Medical Supplies,46,27229908,PT Samudera Logistik Nusantara,Air,730000,15,5,Late,91
CS-2024-1515,2024-04-05,Surabaya,-7.2575,112.7521,Medical Supplies,36,16963022,PT Samudera Logistik Nusantara,Air,680000,3,3,On Time,0
CS-2024-1516,2024-06-09,Medan,3.5952,98.6722,Industrial Parts,14,1146459,CV Bahari Persada,Sea,170000,4,4,On Time,0
CS-2024-1517,2024-08-26,Jakarta,-6.2088,106.8456,Medical Supplies,116,16112792,CV Persada Cargo,Air,1080000,5,2,Late,63
CS-2024-1518,2024-04-21,Makassar,-5.1476,119.4327,Industrial Parts,57,38145301,CV Bahari Persada,Sea,385000,4,4,On Time,5
CS-2024-1519,2024-08-03,Banjarmasin,-3.3194,114.5908,Automotive,37,21826075,CV Samudera Jaya,Truck,335000,5,5,On Time,2
CS-2024-1520,2024-09-12,Makassar,-5.1476,119.4327,Industrial Parts,49,18915709,PT Jaya Nusantara Logistik,Air,745000,4,4,On Time,4
CS-2024-1521,2024-06-16,Banjarmasin,-3.3194,114.5908,Automotive,82,16366006,CV Persada Cargo,Air,910000,8,6,Late,62
CS-2024-1522,2024-05-25,Surabaya,-7.2575,112.7521,Consumer Goods,75,27532174,PT Samudera Logistik Nusantara,Sea,475000,3,3,On Time,5
CS-2024-1523,2024-01-09,Jakarta,-6.2088,106.8456,Industrial Parts,5,32034009,PT Samudera Logistik Nusantara,Truck,175000,3,3,On Time,0
CS-2024-1524,2024-06-26,Palembang,-2.9761,104.7754,Automotive,86,5853086,CV Persada Cargo,Truck,580000,12,7,Late,59
CS-2024-1525,2024-12-22,Medan,3.5952,98.6722,Automotive,3,33607260,CV Samudera Jaya,Sea,115000,7,4,Late,44
CS-2024-1526,2024-02-22,Jakarta,-6.2088,106.8456,Industrial Parts,46,15533349,PT Samudera Logistik Nusantara,Air,730000,1,1,On Time,0
CS-2024-1527,2024-12-18,Jakarta,-6.2088,106.8456,Automotive,17,15689504,PT Khatulistiwa Trans Express,Air,585000,5,1,Late,40
CS-2024-1528,2024-10-02,Medan,3.5952,98.6722,Industrial Parts,27,46687088,CV Samudera Jaya,Air,635000,6,6,On Time,0
CS-2024-1529,2024-02-26,Denpasar,-8.6705,115.2126,Industrial Parts,34,20920562,PT Samudera Logistik Nusantara,Truck,320000,6,6,On Time,1
CS-2024-1530,2024-05-18,Jakarta,-6.2088,106.8456,Consumer Goods,96,9745140,CV Persada Cargo,Truck,630000,5,1,Late,57
CS-2024-1531,2024-10-26,Denpasar,-8.6705,115.2126,Automotive,27,43241880,PT Jaya Nusantara Logistik,Sea,235000,4,4,On Time,0
CS-2024-1532,2024-10-22,Jayapura,-2.533,140.7181,Automotive,33,44877009,PT Jaya Nusantara Logistik,Truck,315000,12,12,On Time,17
CS-2024-1533,2024-04-25,Surabaya,-7.2575,112.7521,Industrial Parts,34,18204125,CV Samudera Jaya,Truck,320000,3,3,On Time,3
CS-2024-1534,2024-05-04,Bandung,-6.9175,107.6191,Consumer Goods,31,47138316,PT Samudera Logistik Nusantara,Air,655000,2,2,On Time,0
CS-2024-1535,2024-12-09,Banjarmasin,-3.3194,114.5908,Consumer Goods,27,31917040,CV Samudera Jaya,Truck,285000,8,5,Late,36
CS-2024-1536,2024-06-23,Jakarta,-6.2088,106.8456,Consumer Goods,22,40129334,CV Samudera Jaya,Sea,210000,3,3,On Time,0
CS-2024-1537,2024-12-28,Palembang,-2.9761,104.7754,Automotive,35,44475723,PT Khatulistiwa Trans Express,Sea,275000,6,4,Late,38
CS-2024-1538,2024-07-05,Palembang,-2.9761,104.7754,Automotive,34,30862190,CV Samudera Jaya,Sea,270000,5,5,On Time,0
CS-2024-1539,2024-02-05,Jakarta,-6.2088,106.8456,Medical Supplies,20,28893356,PT Khatulistiwa Trans Express,Sea,200000,2,2,On Time,4
CS-2024-1540,2024-11-27,Jakarta,-6.2088,106.8456,Industrial Parts,27,10384446,PT Jaya Nusantara Logistik,Air,635000,3,3,On Time,0
CS-2024-1541,2024-08-23,Jakarta,-6.2088,106.8456,Consumer Goods,4,18401737,PT Samudera Logistik Nusantara,Truck,170000,3,3,On Time,0
CS-2024-1542,2024-05-15,Jakarta,-6.2088,106.8456,Industrial Parts,26,37430294,PT Samudera Logistik Nusantara,Truck,280000,2,2,On Time,1
CS-2024-1543,2024-09-14,Jakarta,-6.2088,106.8456,Automotive,4,34586392,CV Bahari Persada,Air,520000,2,2,On Time,0
CS-2024-1544,2024-01-26,Banjarmasin,-3.3194,114.5908,Automotive,23,49623796,PT Jaya Nusantara Logistik,Air,615000,6,6,On Time,0
CS-2024-1545,2024-10-31,Surabaya,-7.2575,112.7521,Medical Supplies,135,36038354,CV Persada Cargo,Truck,825000,5,3,Late,65
CS-2024-1546,2024-01-26,Jakarta,-6.2088,106.8456,Consumer Goods,18,7954640,PT Khatulistiwa Trans Express,Air,590000,1,1,On Time,4
CS-2024-1547,2024-05-16,Surabaya,-7.2575,112.7521,Consumer Goods,108,4918943,CV Persada Cargo,Air,1040000,7,2,Late,61
CS-2024-1548,2024-07-20,Jakarta,-6.2088,106.8456,Industrial Parts,12,15256453,PT Trans Khatulistiwa,Sea,160000,2,2,On Time,0
CS-2024-1549,2024-04-14,Jakarta,-6.2088,106.8456,Medical Supplies,24,43241582,CV Bahari Persada,Sea,220000,3,3,On Time,0
CS-2024-1550,2024-02-18,Surabaya,-7.2575,112.7521,Consumer Goods,34,34271874,PT Trans Khatulistiwa,Sea,270000,2,2,On Time,0
CS-2024-1551,2024-03-28,Denpasar,-8.6705,115.2126,Medical Supplies,1,46230831,PT Samudera Logistik Nusantara,Air,505000,5,5,On Time,2
CS-2024-1552,2024-03-13,Medan,3.5952,98.6722,Industrial Parts,27,45196609,PT Jaya Nusantara Logistik,Truck,285000,6,6,Damaged/Returned,0
CS-2024-1553,2024-02-09,Banjarmasin,-3.3194,114.5908,Consumer Goods,33,46080537,CV Samudera Jaya,Air,665000,6,6,On Time,4
CS-2024-1554,2024-01-01,Bandung,-6.9175,107.6191,Automotive,14,17110143,PT Jaya Nusantara Logistik,Air,570000,1,1,On Time,4
CS-2024-1555,2024-12-14,Jakarta,-6.2088,106.8456,Medical Supplies,98,15820126,CV Persada Cargo,Sea,590000,5,1,Late,59
CS-2024-1556,2024-06-20,Bandung,-6.9175,107.6191,Automotive,41,33427759,PT Trans Khatulistiwa,Truck,355000,3,3,On Time,2
CS-2024-1557,2024-05-09,Jakarta,-6.2088,106.8456,Medical Supplies,1,31286242,PT Samudera Logistik Nusantara,Truck,155000,2,2,On Time,3
CS-2024-1558,2024-12-05,Banjarmasin,-3.3194,114.5908,Automotive,24,8067267,CV Bahari Persada,Sea,220000,6,4,Late,41
CS-2024-1559,2024-04-22,Jakarta,-6.2088,106.8456,Consumer Goods,12,24470910,PT Jaya Nusantara Logistik,Air,560000,1,1,On Time,1
CS-2024-1560,2024-07-03,Jayapura,-2.533,140.7181,Consumer Goods,1,6491075,PT Khatulistiwa Trans Express,Truck,155000,15,15,On Time,14
CS-2024-1561,2024-11-16,Medan,3.5952,98.6722,Automotive,46,35860122,PT Khatulistiwa Trans Express,Truck,380000,6,6,On Time,1
CS-2024-1562,2024-10-28,Denpasar,-8.6705,115.2126,Automotive,40,19038631,CV Bahari Persada,Air,700000,4,4,On Time,0
CS-2024-1563,2024-11-09,Surabaya,-7.2575,112.7521,Industrial Parts,48,29588982,CV Samudera Jaya,Truck,390000,3,3,On Time,0
CS-2024-1564,2024-05-27,Morotai,2.3271,128.49,Industrial Parts,32,1059344,CV Bahari Persada,Truck,310000,15,15,On Time,20
CS-2024-1565,2024-03-17,Denpasar,-8.6705,115.2126,Medical Supplies,118,42362182,CV Persada Cargo,Sea,690000,10,5,Late,59
CS-2024-1566,2024-02-03,Bandung,-6.9175,107.6191,Medical Supplies,22,1546388,PT Jaya Nusantara Logistik,Air,610000,1,1,On Time,4
CS-2024-1567,2024-03-04,Jayapura,-2.533,140.7181,Industrial Parts,1,33273717,CV Bahari Persada,Air,505000,13,13,On Time,10
CS-2024-1568,2024-01-26,Banjarmasin,-3.3194,114.5908,Medical Supplies,7,9742151,CV Bahari Persada,Truck,185000,5,5,On Time,0
CS-2024-1569,2024-03-14,Surabaya,-7.2575,112.7521,Consumer Goods,108,29494437,CV Persada Cargo,Air,1040000,4,2,Late,62
CS-2024-1570,2024-06-30,Surabaya,-7.2575,112.7521,Consumer Goods,45,46033382,PT Trans Khatulistiwa,Truck,375000,2,2,On Time,0
CS-2024-1571,2024-05-13,Bandung,-6.9175,107.6191,Medical Supplies,22,40566595,CV Bahari Persada,Air,610000,3,3,On Time,0
CS-2024-1572,2024-10-23,Jakarta,-6.2088,106.8456,Consumer Goods,35,46356908,CV Samudera Jaya,Air,675000,2,2,On Time,3
CS-2024-1573,2024-04-12,Palembang,-2.9761,104.7754,Medical Supplies,33,20967941,PT Samudera Logistik Nusantara,Truck,315000,7,7,On Time,1
CS-2024-1574,2024-08-11,Medan,3.5952,98.6722,Industrial Parts,144,9801951,CV Persada Cargo,Truck,870000,10,6,Late,62
CS-2024-1575,2024-06-30,Bandung,-6.9175,107.6191,Automotive,11,31809812,PT Jaya Nusantara Logistik,Truck,205000,2,2,Damaged/Returned,3
CS-2024-1576,2024-01-14,Medan,3.5952,98.6722,Automotive,39,6434368,CV Samudera Jaya,Air,695000,6,6,On Time,4
CS-2024-1577,2024-09-19,Surabaya,-7.2575,112.7521,Medical Supplies,117,9041271,CV Persada Cargo,Sea,685000,5,3,Late,61
CS-2024-1578,2024-03-05,Medan,3.5952,98.6722,Automotive,36,45468256,PT Samudera Logistik Nusantara,Truck,330000,7,7,On Time,0
CS-2024-1579,2024-01-29,Jakarta,-6.2088,106.8456,Medical Supplies,16,44112704,PT Samudera Logistik Nusantara,Truck,230000,3,3,On Time,0
CS-2024-1580,2024-10-16,Jakarta,-6.2088,106.8456,Automotive,19,46844905,CV Bahari Persada,Air,595000,1,1,On Time,5
CS-2024-1581,2024-09-18,Banjarmasin,-3.3194,114.5908,Industrial Parts,35,47581744,PT Khatulistiwa Trans Express,Sea,275000,5,5,On Time,2
CS-2024-1582,2024-03-10,Palembang,-2.9761,104.7754,Consumer Goods,27,45844168,PT Trans Khatulistiwa,Air,635000,6,6,On Time,0
CS-2024-1583,2024-09-05,Medan,3.5952,98.6722,Consumer Goods,24,8197981,PT Samudera Logistik Nusantara,Air,620000,11,5,Late,93
CS-2024-1584,2024-02-19,Banjarmasin,-3.3194,114.5908,Consumer Goods,15,14209915,PT Samudera Logistik Nusantara,Truck,225000,4,4,On Time,2
CS-2024-1585,2024-07-19,Surabaya,-7.2575,112.7521,Industrial Parts,31,8674625,CV Bahari Persada,Truck,305000,2,2,On Time,0
CS-2024-1586,2024-10-06,Banjarmasin,-3.3194,114.5908,Medical Supplies,17,41621631,PT Trans Khatulistiwa,Truck,235000,4,4,On Time,5
CS-2024-1587,2024-01-12,Banjarmasin,-3.3194,114.5908,Consumer Goods,37,10008398,CV Samudera Jaya,Sea,285000,5,5,On Time,3
CS-2024-1588,2024-04-12,Jakarta,-6.2088,106.8456,Automotive,15,32743558,CV Bahari Persada,Truck,225000,3,3,On Time,4
CS-2024-1589,2024-09-09,Jakarta,-6.2088,106.8456,Medical Supplies,24,45308565,CV Bahari Persada,Truck,270000,2,2,On Time,0
CS-2024-1590,2024-08-25,Surabaya,-7.2575,112.7521,Automotive,38,29010057,PT Khatulistiwa Trans Express,Air,690000,2,2,On Time,4
CS-2024-1591,2024-07-18,Jakarta,-6.2088,106.8456,Industrial Parts,34,39459250,CV Bahari Persada,Air,670000,3,3,On Time,5
CS-2024-1592,2024-11-13,Medan,3.5952,98.6722,Automotive,35,3360971,CV Bahari Persada,Air,675000,7,7,On Time,2
CS-2024-1593,2024-05-21,Jayapura,-2.533,140.7181,Industrial Parts,27,11124308,CV Bahari Persada,Sea,235000,14,14,On Time,18
CS-2024-1594,2024-07-18,Surabaya,-7.2575,112.7521,Industrial Parts,12,12210287,PT Trans Khatulistiwa,Air,560000,2,2,On Time,4
CS-2024-1595,2024-06-22,Jakarta,-6.2088,106.8456,Automotive,42,48495073,CV Samudera Jaya,Air,710000,2,2,On Time,5
CS-2024-1596,2024-06-04,Jakarta,-6.2088,106.8456,Automotive,29,5077502,CV Samudera Jaya,Sea,245000,2,2,On Time,2
CS-2024-1597,2024-11-06,Surabaya,-7.2575,112.7521,Consumer Goods,20,39157319,PT Trans Khatulistiwa,Sea,200000,3,3,On Time,0
CS-2024-1598,2024-12-23,Denpasar,-8.6705,115.2126,Medical Supplies,88,40017195,CV Persada Cargo,Truck,590000,11,7,Late,57
CS-2024-1599,2024-04-28,Bandung,-6.9175,107.6191,Industrial Parts,53,45144908,PT Samudera Logistik Nusantara,Truck,415000,3,3,On Time,0
CS-2024-1600,2024-05-01,Jakarta,-6.2088,106.8456,Industrial Parts,26,12176805,PT Trans Khatulistiwa,Truck,280000,2,2,On Time,0
CS-2024-1601,2024-11-09,Bandung,-6.9175,107.6191,Medical Supplies,59,8182205,PT Samudera Logistik Nusantara,Sea,395000,13,1,Late,90
CS-2024-1602,2024-11-06,Morotai,2.3271,128.49,Industrial Parts,8,12181454,CV Bahari Persada,Truck,190000,10,10,On Time,16
CS-2024-1603,2024-03-09,Jayapura,-2.533,140.7181,Consumer Goods,47,13634409,CV Bahari Persada,Truck,385000,13,13,On Time,13
CS-2024-1604,2024-04-13,Jakarta,-6.2088,106.8456,Consumer Goods,24,29629475,CV Samudera Jaya,Sea,220000,1,1,On Time,0
CS-2024-1605,2024-11-18,Jakarta,-6.2088,106.8456,Industrial Parts,21,14159312,PT Samudera Logistik Nusantara,Air,605000,11,1,Late,91
CS-2024-1606,2024-10-17,Bandung,-6.9175,107.6191,Industrial Parts,13,23364749,PT Khatulistiwa Trans Express,Sea,165000,3,3,On Time,5
CS-2024-1607,2024-09-27,Medan,3.5952,98.6722,Automotive,30,13259871,CV Samudera Jaya,Air,650000,7,7,On Time,0
CS-2024-1608,2024-11-12,Bandung,-6.9175,107.6191,Consumer Goods,43,5006674,PT Jaya Nusantara Logistik,Truck,365000,3,3,On Time,0
CS-2024-1609,2024-10-18,Jakarta,-6.2088,106.8456,Industrial Parts,30,9035736,CV Samudera Jaya,Sea,250000,2,2,On Time,2
CS-2024-1610,2024-04-28,Surabaya,-7.2575,112.7521,Industrial Parts,108,40865282,CV Persada Cargo,Truck,690000,5,1,Late,59
CS-2024-1611,2024-07-18,Banjarmasin,-3.3194,114.5908,Medical Supplies,6,5060236,CV Samudera Jaya,Air,530000,6,6,On Time,4
CS-2024-1612,2024-05-03,Jakarta,-6.2088,106.8456,Medical Supplies,94,27291177,CV Persada Cargo,Air,970000,8,3,Late,59
CS-2024-1613,2024-11-30,Jayapura,-2.533,140.7181,Industrial Parts,33,2665920,CV Bahari Persada,Truck,315000,12,12,On Time,10
CS-2024-1614,2024-03-12,Surabaya,-7.2575,112.7521,Consumer Goods,16,37214410,CV Samudera Jaya,Sea,180000,2,2,On Time,5
CS-2024-1615,2024-02-01,Jakarta,-6.2088,106.8456,Consumer Goods,48,33621923,PT Samudera Logistik Nusantara,Sea,340000,3,3,On Time,0
CS-2024-1616,2024-06-26,Surabaya,-7.2575,112.7521,Industrial Parts,90,28433405,CV Persada Cargo,Sea,550000,8,3,Late,57
CS-2024-1617,2024-05-18,Jayapura,-2.533,140.7181,Industrial Parts,34,7483430,PT Samudera Logistik Nusantara,Truck,320000,14,14,On Time,15
CS-2024-1618,2024-08-08,Jakarta,-6.2088,106.8456,Automotive,23,20862060,CV Samudera Jaya,Air,615000,1,1,On Time,0
CS-2024-1619,2024-04-10,Makassar,-5.1476,119.4327,Automotive,41,46264300,PT Trans Khatulistiwa,Sea,305000,4,4,On Time,0
CS-2024-1620,2024-07-17,Surabaya,-7.2575,112.7521,Automotive,31,47170224,PT Khatulistiwa Trans Express,Truck,305000,3,3,On Time,0
CS-2024-1621,2024-02-29,Jakarta,-6.2088,106.8456,Automotive,104,8418346,CV Persada Cargo,Truck,670000,6,2,Late,61
CS-2024-1622,2024-01-30,Jakarta,-6.2088,106.8456,Consumer Goods,32,16071499,PT Samudera Logistik Nusantara,Sea,260000,1,1,On Time,3
CS-2024-1623,2024-10-17,Surabaya,-7.2575,112.7521,Industrial Parts,37,1499825,CV Samudera Jaya,Sea,285000,1,1,On Time,0
CS-2024-1624,2024-01-30,Surabaya,-7.2575,112.7521,Consumer Goods,32,29930987,PT Khatulistiwa Trans Express,Truck,310000,1,1,On Time,4
CS-2024-1625,2024-12-01,Medan,3.5952,98.6722,Consumer Goods,12,20123485,PT Khatulistiwa Trans Express,Sea,160000,10,7,Late,45
CS-2024-1626,2024-03-03,Banjarmasin,-3.3194,114.5908,Industrial Parts,47,5625632,CV Bahari Persada,Sea,335000,5,5,On Time,0
CS-2024-1627,2024-04-22,Palembang,-2.9761,104.7754,Automotive,34,48357603,CV Bahari Persada,Truck,320000,6,6,On Time,0
CS-2024-1628,2024-09-26,Surabaya,-7.2575,112.7521,Medical Supplies,38,21898261,PT Trans Khatulistiwa,Sea,290000,3,3,On Time,0
CS-2024-1629,2024-07-29,Surabaya,-7.2575,112.7521,Automotive,44,19275976,PT Samudera Logistik Nusantara,Air,720000,1,1,On Time,3
CS-2024-1630,2024-04-28,Medan,3.5952,98.6722,Medical Supplies,45,37608897,PT Khatulistiwa Trans Express,Air,725000,6,6,On Time,0
CS-2024-1631,2024-01-19,Morotai,2.3271,128.49,Consumer Goods,13,47364934,CV Bahari Persada,Truck,215000,15,15,On Time,11
CS-2024-1632,2024-01-11,Jakarta,-6.2088,106.8456,Automotive,10,2765339,CV Bahari Persada,Truck,200000,3,3,On Time,0
CS-2024-1633,2024-01-31,Surabaya,-7.2575,112.7521,Medical Supplies,17,41419477,PT Jaya Nusantara Logistik,Truck,235000,1,1,On Time,1
CS-2024-1634,2024-08-15,Banjarmasin,-3.3194,114.5908,Industrial Parts,11,15562480,PT Khatulistiwa Trans Express,Truck,205000,5,5,On Time,3
CS-2024-1635,2024-01-27,Palembang,-2.9761,104.7754,Medical Supplies,123,2600916,CV Persada Cargo,Truck,765000,8,4,Late,64
CS-2024-1636,2024-04-20,Palembang,-2.9761,104.7754,Industrial Parts,12,23380390,PT Trans Khatulistiwa,Sea,160000,7,7,On Time,0
CS-2024-1637,2024-02-25,Jakarta,-6.2088,106.8456,Automotive,13,48905423,PT Trans Khatulistiwa,Truck,215000,3,3,On Time,4
CS-2024-1638,2024-10-17,Palembang,-2.9761,104.7754,Medical Supplies,34,11408469,PT Jaya Nusantara Logistik,Truck,320000,5,5,On Time,0
CS-2024-1639,2024-05-23,Surabaya,-7.2575,112.7521,Medical Supplies,5,6240281,PT Khatulistiwa Trans Express,Sea,125000,2,2,On Time,1
CS-2024-1640,2024-01-20,Bandung,-6.9175,107.6191,Medical Supplies,30,24772931,CV Bahari Persada,Sea,250000,2,2,On Time,4
CS-2024-1641,2024-01-07,Makassar,-5.1476,119.4327,Industrial Parts,113,21095385,CV Persada Cargo,Sea,665000,9,6,Late,62
CS-2024-1642,2024-08-24,Medan,3.5952,98.6722,Industrial Parts,42,30021812,PT Samudera Logistik Nusantara,Truck,360000,4,4,On Time,2
CS-2024-1643,2024-11-22,Denpasar,-8.6705,115.2126,Consumer Goods,38,27921412,PT Samudera Logistik Nusantara,Sea,290000,13,4,Late,94
CS-2024-1644,2024-10-09,Jakarta,-6.2088,106.8456,Medical Supplies,40,4797885,PT Jaya Nusantara Logistik,Air,700000,2,2,On Time,0
CS-2024-1645,2024-05-12,Jakarta,-6.2088,106.8456,Automotive,39,9037756,PT Khatulistiwa Trans Express,Sea,295000,1,1,On Time,4
CS-2024-1646,2024-12-01,Surabaya,-7.2575,112.7521,Industrial Parts,13,16114384,PT Samudera Logistik Nusantara,Sea,165000,12,1,Late,93
CS-2024-1647,2024-08-13,Surabaya,-7.2575,112.7521,Medical Supplies,87,3315591,CV Persada Cargo,Sea,535000,5,1,Late,59
CS-2024-1648,2024-01-09,Makassar,-5.1476,119.4327,Medical Supplies,38,36768405,PT Trans Khatulistiwa,Air,690000,5,5,On Time,0
CS-2024-1649,2024-09-16,Surabaya,-7.2575,112.7521,Automotive,106,8095553,CV Persada Cargo,Air,1030000,5,1,Late,64
CS-2024-1650,2024-07-09,Surabaya,-7.2575,112.7521,Automotive,22,5291114,PT Trans Khatulistiwa,Truck,260000,2,2,On Time,0
CS-2024-1651,2024-11-06,Surabaya,-7.2575,112.7521,Medical Supplies,33,22980515,PT Jaya Nusantara Logistik,Sea,265000,2,2,On Time,0
CS-2024-1652,2024-11-14,Surabaya,-7.2575,112.7521,Industrial Parts,55,11258411,CV Bahari Persada,Air,775000,2,2,On Time,4
CS-2024-1653,2024-01-14,Bandung,-6.9175,107.6191,Industrial Parts,41,41371858,PT Khatulistiwa Trans Express,Truck,355000,3,3,On Time,3
CS-2024-1654,2024-10-24,Surabaya,-7.2575,112.7521,Medical Supplies,5,14919595,PT Jaya Nusantara Logistik,Sea,125000,1,1,On Time,0
CS-2024-1655,2024-07-14,Jakarta,-6.2088,106.8456,Industrial Parts,31,5688282,PT Khatulistiwa Trans Express,Sea,255000,3,3,On Time,5
CS-2024-1656,2024-10-07,Denpasar,-8.6705,115.2126,Automotive,14,36669488,PT Trans Khatulistiwa,Air,570000,4,4,On Time,5
CS-2024-1657,2024-09-25,Surabaya,-7.2575,112.7521,Automotive,42,21769440,CV Bahari Persada,Air,710000,3,3,On Time,0
CS-2024-1658,2024-06-17,Palembang,-2.9761,104.7754,Consumer Goods,48,24791057,PT Khatulistiwa Trans Express,Truck,390000,6,6,On Time,0
CS-2024-1659,2024-12-20,Banjarmasin,-3.3194,114.5908,Consumer Goods,58,30363946,PT Trans Khatulistiwa,Truck,440000,8,6,Late,40
CS-2024-1660,2024-10-13,Denpasar,-8.6705,115.2126,Industrial Parts,42,24813339,PT Trans Khatulistiwa,Truck,360000,5,5,On Time,1
CS-2024-1661,2024-04-27,Surabaya,-7.2575,112.7521,Consumer Goods,37,36578792,PT Khatulistiwa Trans Express,Truck,335000,3,3,On Time,0
CS-2024-1662,2024-11-06,Jakarta,-6.2088,106.8456,Medical Supplies,37,19752539,CV Bahari Persada,Truck,335000,1,1,On Time,1
CS-2024-1663,2024-09-15,Medan,3.5952,98.6722,Consumer Goods,14,39155494,PT Jaya Nusantara Logistik,Sea,170000,5,5,On Time,2
